,Date,Entry_Price,Exit_Price,Exit_date,Ret,Shares,Signal,Ticker
218724,2012-10-12,318.2,303.55,2012-10-26,0.048262230275078144,11379.142947116212,Sell,MCLEODRUSS
77840,2012-10-12,117.7,118.3,2012-10-26,-0.00507185122569731,30763.324433070335,Sell,CEATLTD
248283,2012-10-12,163.05,166.3,2012-10-26,-0.01954299458809383,22206.950541382266,Sell,PETRONET
329588,2012-10-12,1298.45,1315.3,2012-10-26,-0.012810765604804875,2788.5889220011386,Sell,TCS
39977,2012-10-12,87.4,84.55,2012-10-26,0.03370786516853941,41428.41288069083,Sell,APOLLOTYRE
124522,2012-10-12,421.45,397.4,2012-10-26,0.06051836940110733,8591.394674984882,Sell,GLENMARK
229725,2012-10-12,284.15,278.05,2012-10-26,0.021938500269735428,12742.717880599608,Sell,NIITTECH
301682,2012-10-12,888.15,899.45,2012-10-26,-0.01256323308688656,4076.837567722095,Sell,STAR
133837,2012-10-12,191.65,190.5,2012-10-26,0.0060367454068241955,18892.999143085723,Sell,GRANULES
197565,2012-10-12,121.15,118.0,2012-10-26,0.026694915254237284,29887.27433571918,Sell,KPIT
338149,2012-10-26,26.35,28.25,2012-11-09,0.07210626185958247,138219.35011853688,Buy,TV18BRDCST
178584,2012-10-26,118.85,121.2,2012-11-09,0.019772822885990804,30644.3405605675,Buy,IRB
120319,2012-10-26,138.6,138.15,2012-11-09,-0.0032467532467531646,26277.632580255755,Buy,EXIDEIND
321779,2012-10-26,151.4,168.9,2012-11-09,0.11558784676354028,24056.009746522108,Buy,TATAGLOBAL
146975,2012-10-26,59.8,65.5,2012-11-09,0.09531772575250841,60904.3457462115,Buy,IBREALEST
224837,2012-10-26,45.3,42.2,2012-11-09,-0.06843267108167761,80399.11425217324,Buy,NCC
204023,2012-10-26,126.35,139.05,2012-11-09,0.10051444400474896,28825.325489698833,Buy,KTKBANK
304350,2012-10-26,319.05,328.25,2012-11-09,0.028835605704434997,11415.38904755821,Buy,SUNTV
140882,2012-10-26,98.1,104.35,2012-11-09,0.06371049949031593,37126.19648953565,Buy,HDIL
8926,2012-10-26,216.65,225.2,2012-11-09,0.03946457419801508,16810.8925715368,Buy,ADANIENT
124531,2012-10-26,397.4,425.35,2012-11-09,-0.06571059127777135,9164.770698599516,Sell,GLENMARK
108131,2012-10-26,202.75,211.15,2012-11-09,-0.0397821453942695,17963.402592470764,Sell,DLF
270431,2012-10-26,798.95,787.65,2012-11-09,0.014346473687551597,4558.5829846967235,Sell,RELIANCE
154958,2012-10-26,81.3,93.2,2012-11-09,-0.12768240343347648,44798.03045047291,Sell,IDEA
42093,2012-10-26,81.5,83.45,2012-11-09,-0.023367285799880233,44688.096633416535,Sell,ARVIND
218733,2012-10-26,303.55,306.2,2012-11-09,-0.008654474199869311,11998.28652816158,Sell,MCLEODRUSS
279469,2012-10-26,80.45,81.2,2012-11-09,-0.009236453201970418,45271.347117755715,Sell,SAIL
361226,2012-10-26,336.05,370.8,2012-11-09,-0.09371628910463858,10837.910655031832,Sell,WIPRO
197574,2012-10-26,118.0,118.9,2012-11-09,-0.007569386038688064,30865.08369172413,Sell,KPIT
16131,2012-10-26,411.25,363.1,2012-11-09,0.1326080969429908,8856.121278111726,Sell,AJANTPHARM
338159,2012-11-09,28.25,32.45,2012-11-23,0.14867256637168147,130142.07224585838,Buy,TV18BRDCST
241704,2012-11-09,316.65,314.9,2012-11-23,-0.005526606663508571,11610.653847925152,Buy,ORIENTBANK
77859,2012-11-09,105.6,102.45,2012-11-23,-0.029829545454545414,34815.46913774147,Buy,CEATLTD
170711,2012-11-09,88.6,82.9,2012-11-23,-0.06433408577878097,41495.63815965575,Buy,INDIACEM
204033,2012-11-09,139.05,152.35,2012-11-23,0.09564904710535771,26440.22683168284,Buy,KTKBANK
344013,2012-11-09,791.7,767.85,2012-11-23,-0.030125047366426738,4643.821575022735,Buy,UBL
130990,2012-11-09,692.55,687.95,2012-11-23,-0.006642119702548466,5308.661527608836,Buy,GODREJCP
350646,2012-11-09,228.85,226.95,2012-11-23,-0.008302381472580334,16065.167318966569,Buy,UNIONBANK
157797,2012-11-09,158.7,157.75,2012-11-23,-0.005986137366099542,23166.43693097353,Buy,IDFC
42103,2012-11-09,83.45,82.85,2012-11-23,-0.007189934092270978,44056.4834145656,Buy,ARVIND
313295,2012-11-09,318.85,313.5,2012-11-23,0.01706539074960145,11530.54270329465,Sell,TATACHEM
162778,2012-11-09,29.5,28.2,2012-11-23,0.046099290780141855,124627.57765916946,Sell,IFCI
231934,2012-11-09,178.6,166.65,2012-11-23,0.07170717071707156,20585.18220014277,Sell,NMDC
108141,2012-11-09,211.15,200.7,2012-11-23,0.05206776283009473,17411.856694035043,Sell,DLF
261059,2012-11-09,57.4,63.4,2012-11-23,-0.09463722397476337,64050.75855305748,Sell,RCOM
252983,2012-11-09,207.0,203.8,2012-11-23,0.015701668302257055,17760.93498041304,Sell,PIDILITIND
152530,2012-11-09,104.85,102.4,2012-11-23,0.023925781249999778,35064.50682828326,Sell,IDBI
127116,2012-11-09,20.35,17.85,2012-11-23,0.14005602240896353,180664.0560661179,Sell,GMRINFRA
178594,2012-11-09,121.2,122.45,2012-11-23,-0.010208248264597763,30334.27013981435,Sell,IRB
265750,2012-11-09,390.05,382.9,2012-11-23,0.01867328284147307,9425.749367890012,Sell,RELCAPITAL
338168,2012-11-23,32.45,34.5,2012-12-07,0.06317411402157158,112944.1969474221,Buy,TV18BRDCST
344022,2012-11-23,767.85,917.7,2012-12-07,0.19515530377026757,4773.118696286836,Buy,UBL
321798,2012-11-23,163.4,169.85,2012-12-07,0.03947368421052633,22429.86040969307,Buy,TATAGLOBAL
365449,2012-11-23,1706.55,1679.9,2012-12-07,-0.015616301895637341,2147.630711636839,Buy,WOCKPHARMA
181539,2012-11-23,505.6,530.5,2012-12-07,0.04924841772151889,7248.8908048731155,Buy,JETAIRWAYS
24355,2012-11-23,256.5,254.6,2012-12-07,-0.007407407407407418,14288.651816545214,Buy,AMARAJABAT
62106,2012-11-23,276.9,286.5,2012-12-07,0.034669555796316365,13235.966742303532,Buy,BIOCON
154977,2012-11-23,92.75,97.05,2012-12-07,0.046361185983827546,39515.24734171264,Buy,IDEA
146994,2012-11-23,63.95,74.35,2012-12-07,0.16262705238467534,57311.011586299406,Buy,IBREALEST
35314,2012-11-23,848.55,810.05,2012-12-07,-0.04537151611572687,4319.178823809849,Buy,APOLLOHOSP
326542,2012-11-23,364.85,394.25,2012-12-07,-0.07457197209892197,10045.331481276819,Sell,TATASTEEL
40005,2012-11-23,82.25,86.4,2012-12-07,-0.04803240740740744,44559.74700235681,Sell,APOLLOTYRE
170720,2012-11-23,82.9,91.0,2012-12-07,-0.08901098901098892,44210.36418508863,Sell,INDIACEM
347097,2012-11-23,1896.05,1962.2,2012-12-07,-0.0337121598206096,1932.9865725818663,Sell,ULTRACEMCO
315499,2012-11-23,230.5,232.55,2012-12-07,-0.008815308535798816,15900.386945526452,Sell,TATACOMM
97954,2012-11-23,114.55,118.7,2012-12-07,-0.03496208930075828,31995.10424219858,Sell,CROMPGREAV
265759,2012-11-23,382.9,446.55,2012-12-07,-0.1425372298734745,9571.79208917171,Sell,RELCAPITAL
51493,2012-11-23,272.0,306.65,2012-12-07,-0.11299527148214572,13474.408790234733,Sell,BEML
56314,2012-11-23,253.9,260.65,2012-12-07,-0.02589679647036247,14434.971212854854,Sell,BHARATFORG
77868,2012-11-23,102.45,107.0,2012-12-07,-0.04252336448598126,35773.93060950559,Sell,CEATLTD
181548,2012-12-07,530.5,564.1,2012-12-21,0.06333647502356277,6888.094205760823,Buy,JETAIRWAYS
338177,2012-12-07,34.5,32.05,2012-12-21,-0.07101449275362326,105916.92684510483,Buy,TV18BRDCST
301719,2012-12-07,1109.7,1107.95,2012-12-21,-0.001577002793547777,3292.902564797798,Buy,STAR
204051,2012-12-07,175.5,161.3,2012-12-21,-0.08091168091168088,20821.276217413768,Buy,KTKBANK
58943,2012-12-07,322.45,307.35,2012-12-21,-0.04682896573112105,11332.404950088747,Buy,BHARTIARTL
261077,2012-12-07,73.7,72.7,2012-12-21,-0.013568521031207648,49581.193706324506,Buy,RCOM
320199,2012-12-07,229.85,228.1,2012-12-21,-0.007613661083315182,15897.907227131245,Buy,TATAELXSI
304378,2012-12-07,419.45,409.65,2012-12-21,-0.02336392895458339,8711.72720504498,Buy,SUNTV
197602,2012-12-07,121.15,103.85,2012-12-21,-0.14279818406933564,30162.06336076035,Buy,KPIT
361254,2012-12-07,380.2,379.45,2012-12-21,-0.0019726459758021564,9611.08357747532,Buy,WIPRO
284188,2012-12-07,682.3,659.4,2012-12-21,0.03472854109796786,5355.6118659770145,Sell,SIEMENS
231952,2012-12-07,158.35,158.35,2012-12-21,0.0,23076.311816584253,Sell,NMDC
6401,2012-12-07,1414.8,1397.3,2012-12-21,0.01252415372504112,2582.791897198273,Sell,ACC
19673,2012-12-07,158.85,163.4,2012-12-21,-0.027845777233782232,23003.676274196518,Sell,ALBK
336820,2012-12-07,170.0,182.1,2012-12-21,-0.06644700713893459,21494.9057420948,Sell,TORNTPOWER
270459,2012-12-07,834.6,825.25,2012-12-21,0.011329900030293771,4378.305746652428,Sell,RELIANCE
51502,2012-12-07,306.65,279.75,2012-12-21,0.09615728328865059,11916.301895177292,Sell,BEML
170729,2012-12-07,91.0,86.2,2012-12-21,0.0556844547563804,40155.31841929798,Sell,INDIACEM
293374,2012-12-07,217.25,200.05,2012-12-21,0.08597850537365659,16819.949257335404,Sell,SRF
127134,2012-12-07,19.2,18.45,2012-12-21,0.04065040650406515,190319.47792479774,Sell,GMRINFRA
181558,2012-12-21,564.1,610.15,2013-01-04,0.08163446197482704,6554.067183904161,Buy,JETAIRWAYS
199907,2012-12-21,1159.5,1333.9,2013-01-04,0.15040965933592076,3188.57205557597,Buy,KSCL
204061,2012-12-21,161.3,181.1,2013-01-04,0.12275263484190946,22920.95039330649,Buy,KTKBANK
344041,2012-12-21,933.35,928.45,2013-01-04,-0.005249906251674097,3961.160656174358,Buy,UBL
178622,2012-12-21,125.8,132.55,2013-01-04,0.05365659777424492,29389.104121147357,Buy,IRB
12032,2012-12-21,61.1,62.65,2013-01-04,0.025368248772503987,60509.8084851119,Buy,ADANIPOWER
8964,2012-12-21,272.95,276.7,2013-01-04,0.013738779996336437,13545.152219968262,Buy,ADANIENT
261087,2012-12-21,72.7,80.65,2013-01-04,0.10935350756533713,50854.87343109129,Buy,RCOM
288705,2012-12-21,25.6,28.9,2013-01-04,0.12890624999999978,144419.89447032567,Buy,SOUTHBANK
265778,2012-12-21,463.85,501.75,2013-01-04,0.08170744852861911,7970.570870842594,Buy,RELCAPITAL
326561,2012-12-21,430.7,433.5,2013-01-04,-0.006459054209919324,8584.047593313993,Sell,TATASTEEL
88802,2012-12-21,352.6,363.8,2013-01-04,-0.030786146234194622,10485.392224731528,Sell,COALINDIA
255305,2012-12-21,114.7,114.95,2013-01-04,-0.002174858634188759,32233.210971580967,Sell,POWERGRID
77887,2012-12-21,106.85,111.15,2013-01-04,-0.03868645973909146,34601.303682174424,Sell,CEATLTD
341949,2012-12-21,42.05,45.25,2013-01-04,-0.07071823204419891,87922.69437432432,Sell,TVSMOTOR
215932,2012-12-21,1504.9,1545.45,2013-01-04,-0.026238312465624913,2456.7408455314885,Sell,MARUTI
279507,2012-12-21,90.7,95.3,2013-01-04,-0.04826862539349419,40762.39579316799,Sell,SAIL
24374,2012-12-21,244.95,257.45,2013-01-04,-0.04855311711011845,15093.485602940753,Sell,AMARAJABAT
234985,2012-12-21,153.15,158.9,2013-01-04,-0.03618628067967278,24140.707139669194,Sell,NTPC
93282,2012-12-21,936.75,936.8,2013-01-04,-5.3373185311622606e-05,3946.7833450123694,Sell,CONCOR
178631,2013-01-04,132.55,128.5,2013-01-18,-0.030554507732931002,28388.233158724874,Buy,IRB
229781,2013-01-04,251.3,273.05,2013-01-18,0.08654994031038599,14973.578611973666,Buy,NIITTECH
133893,2013-01-04,159.5,156.6,2013-01-18,-0.018181818181818188,23591.60065949205,Buy,GRANULES
197621,2013-01-04,110.85,117.55,2013-01-18,0.06044203879115928,33945.514706260554,Buy,KPIT
288714,2013-01-04,28.9,28.3,2013-01-18,-0.02076124567474036,130202.77872626238,Buy,SOUTHBANK
127153,2013-01-04,19.95,19.8,2013-01-18,-0.007518796992481147,188614.5516385455,Buy,GMRINFRA
140929,2013-01-04,118.4,121.35,2013-01-18,0.02491554054054035,31780.914739771808,Buy,HDIL
24383,2013-01-04,257.45,293.45,2013-01-18,0.13983297727714117,14615.887765348543,Buy,AMARAJABAT
338196,2013-01-04,37.75,35.4,2013-01-18,-0.062251655629139147,99678.41868050284,Buy,TV18BRDCST
51521,2013-01-04,283.75,277.15,2013-01-18,-0.023259911894273233,13261.181692295973,Buy,BEML
212579,2013-01-04,604.5,588.35,2013-01-18,0.027449647318772863,6224.748230254727,Sell,LUPIN
142272,2013-01-04,1887.95,1764.1,2013-01-18,0.07020577064792244,1993.0931990725296,Sell,HEROMOTOCO
46831,2013-01-04,364.6,385.5,2013-01-18,-0.054215304798962305,10320.516470622551,Sell,BANKINDIA
297907,2013-01-04,750.0,761.35,2013-01-18,-0.014907729690681104,5017.14707358531,Sell,SRTRANSFIN
208761,2013-01-04,295.0,281.45,2013-01-18,0.048143542369870396,12755.458661657567,Sell,LICHSGFIN
344050,2013-01-04,928.45,684.45,2013-01-18,0.35649061290086936,4052.841084806917,Sell,UBL
350683,2013-01-04,277.85,267.6,2013-01-18,0.038303437967114995,13542.775976926334,Sell,UNIONBANK
226710,2013-01-04,25.15,26.05,2013-01-18,-0.03454894433781197,149616.71193594363,Sell,NHPC
336839,2013-01-04,188.7,178.7,2013-01-18,0.05595970900951319,19940.966111229372,Sell,TORNTPOWER
124578,2013-01-04,524.5,507.0,2013-01-18,0.03451676528599612,7174.18551990273,Sell,GLENMARK
301748,2013-01-18,1109.05,1078.65,2013-02-01,-0.027410847121410065,3397.806470964712,Buy,STAR
26738,2013-01-18,198.7,198.8,2013-02-01,0.0005032712632109249,18964.95856378165,Buy,AMBUJACEM
344060,2013-01-18,684.45,746.6,2013-02-01,0.09080283439257797,5505.64287621216,Buy,UBL
12051,2013-01-18,64.5,60.4,2013-02-01,-0.06356589147286829,58423.83359106068,Buy,ADANIPOWER
185889,2013-01-18,422.85,415.9,2013-02-01,-0.016436088447440045,8911.758937267148,Buy,JINDALSTEL
189015,2013-01-18,89.9,83.4,2013-02-01,-0.0723025583982202,41916.988505266,Buy,JPASSOCIAT
350693,2013-01-18,267.6,249.0,2013-02-01,-0.06950672645739919,14081.977827441753,Buy,UNIONBANK
10217,2013-01-18,132.25,149.95,2013-02-01,0.13383742911153118,28494.043603957758,Buy,ADANIPORTS
347135,2013-01-18,1909.3,1837.75,2013-02-01,-0.03747446708217672,1973.6747848025002,Buy,ULTRACEMCO
241751,2013-01-18,338.95,321.6,2013-02-01,-0.05118749078035101,11117.678910232818,Buy,ORIENTBANK
197631,2013-01-18,117.55,110.95,2013-02-01,0.05948625506985117,32057.31405039059,Sell,KPIT
323794,2013-01-18,187.1,164.7,2013-02-01,0.13600485731633283,20140.7657221989,Sell,TATAMTRDVR
253030,2013-01-18,218.25,246.55,2013-02-01,-0.11478401946866768,17266.150133440613,Sell,PIDILITIND
127163,2013-01-18,19.8,20.25,2013-02-01,-0.022222222222222143,190320.06397087948,Sell,GMRINFRA
42150,2013-01-18,96.4,94.15,2013-02-01,0.023898035050451405,39090.635545886034,Sell,ARVIND
226720,2013-01-18,26.05,28.2,2013-02-01,-0.07624113475177297,144657.86052297172,Sell,NHPC
229791,2013-01-18,273.05,254.75,2013-02-01,0.07183513248282636,13800.905572691498,Sell,NIITTECH
24393,2013-01-18,293.45,300.55,2013-02-01,-0.023623357178506166,12841.496904492806,Sell,AMARAJABAT
334343,2013-01-18,731.4,694.6,2013-02-01,0.05298013245033095,5152.2248654955065,Sell,TORNTPHARM
341968,2013-01-18,45.95,42.5,2013-02-01,0.0811764705882354,82009.51613979138,Sell,TVSMOTOR
140949,2013-02-01,78.0,66.85,2013-02-15,-0.142948717948718,48847.721047210594,Buy,HDIL
344070,2013-02-01,746.6,678.7,2013-02-15,-0.09094562014465579,5103.297939569283,Buy,UBL
10227,2013-02-01,149.95,149.95,2013-02-15,0.0,25409.28470611822,Buy,ADANIPORTS
204090,2013-02-01,162.5,158.45,2013-02-15,-0.024923076923077048,23446.906102661087,Buy,KTKBANK
120386,2013-02-01,122.25,128.65,2013-02-15,0.05235173824130879,31166.64410374173,Buy,EXIDEIND
253040,2013-02-01,246.55,257.15,2013-02-15,0.042993307645507794,15453.750726758979,Buy,PIDILITIND
178651,2013-02-01,117.2,111.1,2013-02-15,-0.05204778156996592,32509.575440976336,Buy,IRB
189025,2013-02-01,83.4,71.8,2013-02-15,-0.1390887290167867,45684.9189650171,Buy,JPASSOCIAT
133913,2013-02-01,123.35,105.8,2013-02-15,-0.14227807053100927,30888.708890818216,Buy,GRANULES
62154,2013-02-01,281.1,280.85,2013-02-15,-0.0008893632159373555,13554.330279909023,Buy,BIOCON
112889,2013-02-01,1945.3,1818.9,2013-02-15,0.06949255044257518,1958.6296415372574,Sell,DRREDDY
1749,2013-02-01,1125.35,1047.85,2013-02-15,0.073960967695758,3385.7219902096476,Sell,ABIRLANUVO
12061,2013-02-01,60.4,51.95,2013-02-15,0.16265640038498552,63081.49406758985,Sell,ADANIPOWER
190770,2013-02-01,69.65,59.65,2013-02-15,0.1676445934618609,54703.83692293505,Sell,JSWENERGY
237070,2013-02-01,3146.8,2923.6,2013-02-15,0.07634423313722816,1210.7926279656879,Sell,OFSS
261116,2013-02-01,81.3,70.7,2013-02-15,0.14992927864214978,46864.97222241607,Sell,RCOM
270498,2013-02-01,894.0,845.8,2013-02-15,0.05698746748640349,4261.881702105623,Sell,RELIANCE
24403,2013-02-01,300.55,290.7,2013-02-15,0.033883728930168555,12677.166001272422,Sell,AMARAJABAT
58982,2013-02-01,329.4,316.65,2013-02-15,0.0402652771198484,11566.85562137956,Sell,BHARTIARTL
16198,2013-02-01,601.15,543.8,2013-02-15,0.10546156675248253,6338.055795861976,Sell,AJANTPHARM
140959,2013-02-15,66.85,58.65,2013-03-01,-0.12266267763649952,56277.18080736914,Buy,HDIL
338226,2013-02-15,28.0,24.6,2013-03-01,-0.12142857142857133,134361.76917759381,Buy,TV18BRDCST
261126,2013-02-15,70.7,61.65,2013-03-01,-0.12800565770862804,53212.581852512405,Buy,RCOM
162845,2013-02-15,30.35,29.35,2013-03-01,-0.0329489291598023,123958.13960371094,Buy,IFCI
133923,2013-02-15,105.8,106.15,2013-03-01,0.0033081285444234165,35558.88031165054,Buy,GRANULES
265817,2013-02-15,400.15,364.8,2013-03-01,-0.08834187179807562,9401.798168118523,Buy,RELCAPITAL
344080,2013-02-15,678.7,625.65,2013-03-01,-0.07816413732134975,5543.14061731638,Buy,UBL
12071,2013-02-15,51.95,45.15,2013-03-01,-0.1308950914340713,72418.27790130177,Buy,ADANIPOWER
9003,2013-02-15,222.4,211.75,2013-03-01,-0.04788669064748208,16916.05007631577,Buy,ADANIENT
224914,2013-02-15,40.55,37.35,2013-03-01,-0.07891491985203447,92777.54715098957,Buy,NCC
248369,2013-02-15,149.9,141.8,2013-03-01,0.057122708039492265,25097.595310024197,Sell,PETRONET
93321,2013-02-15,999.95,1043.15,2013-03-01,-0.041413027848344,3762.3176528552694,Sell,CONCOR
88841,2013-02-15,349.85,314.0,2013-03-01,0.11417197452229311,10753.550198578325,Sell,COALINDIA
102703,2013-02-15,133.15,129.5,2013-03-01,0.02818532818532815,28254.8219074174,Sell,DABUR
347155,2013-02-15,1930.0,1886.6,2013-03-01,0.023004346443337376,1949.2899155298585,Sell,ULTRACEMCO
329674,2013-02-15,1442.15,1501.85,2013-03-01,-0.03975097379898118,2608.6950296242603,Sell,TCS
175469,2013-02-15,439.85,400.95,2013-03-01,0.09701957850106013,8553.210269347794,Sell,INDUSINDBK
69045,2013-02-15,490.0,502.1,2013-03-01,-0.024098785102569242,7677.81538157679,Sell,BRITANNIA
226740,2013-02-15,28.95,25.9,2013-03-01,0.11776061776061786,129952.66103532391,Sell,NHPC
253050,2013-02-15,257.15,249.9,2013-03-01,0.029011604641856703,14630.097363300127,Sell,PIDILITIND
338236,2013-03-01,24.6,29.0,2013-03-15,0.17886178861788604,154937.21642379498,Buy,TV18BRDCST
261136,2013-03-01,61.65,66.6,2013-03-15,0.08029197080291972,61824.09609124667,Buy,RCOM
147062,2013-03-01,60.85,60.65,2013-03-15,-0.0032867707477404196,62636.902613399456,Buy,IBREALEST
12081,2013-03-01,45.15,47.55,2013-03-15,0.0531561461794019,84417.61957974212,Buy,ADANIPOWER
265827,2013-03-01,364.8,370.95,2013-03-15,0.016858552631578982,10448.068870683544,Buy,RELCAPITAL
301778,2013-03-01,872.35,893.55,2013-03-15,0.02430217229323084,4369.181548719386,Buy,STAR
42180,2013-03-01,76.05,80.9,2013-03-15,0.06377383300460227,50117.75836982718,Buy,ARVIND
140969,2013-03-01,58.65,65.5,2013-03-15,0.11679454390451838,64986.45394757642,Buy,HDIL
190790,2013-03-01,55.35,58.0,2013-03-15,0.04787714543812105,68860.98507724222,Buy,JSWENERGY
224924,2013-03-01,37.35,42.05,2013-03-15,0.1258366800535473,102047.00198193727,Buy,NCC
347165,2013-03-01,1886.6,1923.15,2013-03-15,-0.01900527779944372,2020.2774960380352,Sell,ULTRACEMCO
69055,2013-03-01,502.1,540.1,2013-03-15,-0.070357341233105,7591.028727395652,Sell,BRITANNIA
120406,2013-03-01,127.7,130.6,2013-03-15,-0.022205206738131644,29846.95007067625,Sell,EXIDEIND
361313,2013-03-01,421.7,440.95,2013-03-15,-0.043655743281551196,9038.310467216877,Sell,WIPRO
35382,2013-03-01,825.3,799.0,2013-03-15,0.032916145181476786,4618.266720011337,Sell,APOLLOHOSP
229821,2013-03-01,262.55,276.3,2013-03-15,-0.04976474846181689,14517.065412398997,Sell,NIITTECH
155045,2013-03-01,116.15,112.2,2013-03-15,0.035204991087343984,32814.94209234056,Sell,IDEA
365517,2013-03-01,1929.9,1948.25,2013-03-15,-0.009418709097908318,1974.9497507774272,Sell,WOCKPHARMA
93331,2013-03-01,1043.15,1037.3,2013-03-15,0.005639641376651072,3653.794299981169,Sell,CONCOR
329684,2013-03-01,1501.85,1570.25,2013-03-15,-0.04355994268428598,2537.8403462565216,Sell,TCS
192520,2013-03-15,1301.25,1248.9,2013-04-01,-0.040230547550432205,2912.3511639545154,Buy,JUBLFOOD
127203,2013-03-15,20.3,22.65,2013-04-01,0.11576354679802936,186684.578920976,Buy,GMRINFRA
338246,2013-03-15,29.0,27.95,2013-04-01,-0.036206896551724155,130679.20524468321,Buy,TV18BRDCST
108228,2013-03-15,272.5,253.2,2013-04-01,-0.07082568807339451,13907.144778333259,Buy,DLF
16228,2013-03-15,670.4,655.8,2013-04-01,-0.021778042959427202,5652.8892483529435,Buy,AJANTPHARM
178681,2013-03-15,121.4,116.75,2013-04-01,-0.03830313014827025,31216.614102930915,Buy,IRB
181617,2013-03-15,575.8,539.95,2013-04-01,-0.06226120180618255,6581.620271093806,Buy,JETAIRWAYS
304447,2013-03-15,445.9,389.4,2013-04-01,-0.12671002466920833,8498.983969714764,Buy,SUNTV
261146,2013-03-15,66.6,57.05,2013-04-01,-0.1433933933933934,56902.356638075275,Buy,RCOM
9023,2013-03-15,239.35,206.8,2013-04-01,-0.13599331522874447,15833.285782727442,Buy,ADANIENT
152617,2013-03-15,89.0,82.6,2013-04-01,0.07748184019370474,42580.86463029004,Sell,IDBI
370823,2013-03-15,217.25,214.9,2013-04-01,0.010935318752908207,17443.944543594076,Sell,ZEEL
297957,2013-03-15,698.25,717.5,2013-04-01,-0.02682926829268295,5427.421342063463,Sell,SRTRANSFIN
226760,2013-03-15,20.4,20.45,2013-04-01,-0.0024449877750611915,185769.45843606928,Sell,NHPC
24433,2013-03-15,265.6,282.6,2013-04-01,-0.06015569709837221,14268.43731963785,Sell,AMARAJABAT
105870,2013-03-15,64.9,68.0,2013-04-01,-0.045588235294117596,58392.86520948864,Sell,DISHTV
82637,2013-03-15,315.85,296.35,2013-04-01,0.06580057364602676,11998.407320233697,Sell,CENTURYTEX
342008,2013-03-15,34.5,31.95,2013-04-01,0.07981220657277,109846.2884665453,Sell,TVSMOTOR
144644,2013-03-15,95.6,91.7,2013-04-01,0.04252998909487449,39641.18150727838,Sell,HINDALCO
51571,2013-03-15,186.6,153.1,2013-04-01,0.21881123448726325,20309.20124381465,Sell,BEML
226769,2013-04-01,20.45,21.8,2013-04-15,0.0660146699266504,185998.45318825202,Buy,NHPC
140988,2013-04-01,50.0,46.9,2013-04-15,-0.062000000000000055,76073.36735399507,Buy,HDIL
51580,2013-04-01,153.1,159.45,2013-04-15,0.0414761593729589,24844.339436314523,Buy,BEML
272679,2013-04-01,338.75,355.75,2013-04-15,0.05018450184501844,11228.54130686274,Buy,RELINFRA
108237,2013-04-01,253.2,242.1,2013-04-15,-0.04383886255924163,15022.386918245473,Buy,DLF
336898,2013-04-01,140.15,138.3,2013-04-15,-0.01320014270424541,27139.981217978973,Buy,TORNTPOWER
224943,2013-04-01,34.75,30.55,2013-04-15,-0.12086330935251799,109458.08252373392,Buy,NCC
133952,2013-04-01,97.85,98.05,2013-04-15,0.0020439448134901284,38872.44116198011,Buy,GRANULES
274884,2013-04-01,63.05,66.95,2013-04-15,0.061855670103092786,60327.809162565485,Buy,RPOWER
181626,2013-04-01,539.95,501.4,2013-04-15,-0.07139549958329483,7044.482577460419,Buy,JETAIRWAYS
102732,2013-04-01,141.85,138.3,2013-04-15,0.025668835864063544,26814.722366582682,Sell,DABUR
329703,2013-04-01,1556.85,1472.45,2013-04-15,0.05731943359706593,2443.1823025338044,Sell,TCS
344109,2013-04-01,713.45,765.8,2013-04-15,-0.06835988508749014,5331.3734216830235,Sell,UBL
229840,2013-04-01,279.85,279.9,2013-04-15,-0.00017863522686656363,13591.811212077017,Sell,NIITTECH
105879,2013-04-01,68.0,67.55,2013-04-15,0.006661732050333047,55936.29952499637,Sell,DISHTV
138643,2013-04-01,825.2,774.9,2013-04-15,0.06491160149696751,4609.38968456102,Sell,HDFC
212638,2013-04-01,631.1,657.45,2013-04-15,-0.04007909346718386,6027.04542497188,Sell,LUPIN
192529,2013-04-01,1248.9,1110.75,2013-04-15,0.12437542201215401,3045.6148352147916,Sell,JUBLFOOD
338255,2013-04-01,27.95,27.2,2013-04-15,0.02757352941176472,136088.31369229886,Sell,TV18BRDCST
127212,2013-04-01,22.65,21.55,2013-04-15,0.051044083526682105,167932.3782648898,Sell,GMRINFRA
140998,2013-04-15,46.9,54.65,2013-04-29,0.1652452025586355,83081.94639617368,Buy,HDIL
361342,2013-04-15,379.1,342.0,2013-04-29,-0.0978633605908732,10278.404869376272,Buy,WIPRO
342027,2013-04-15,35.4,39.15,2013-04-29,0.10593220338983045,110071.84423673856,Buy,TVSMOTOR
16247,2013-04-15,684.1,795.9,2013-04-29,0.16342639964917405,5695.867981260846,Buy,AJANTPHARM
224953,2013-04-15,30.55,31.8,2013-04-29,0.04091653027823239,127546.42507301293,Buy,NCC
365546,2013-04-15,1712.7,1905.35,2013-04-29,0.11248321363928282,2275.0880399255825,Buy,WOCKPHARMA
51590,2013-04-15,159.45,163.7,2013-04-29,0.026654123549702202,24437.399096773566,Buy,BEML
272689,2013-04-15,355.75,382.25,2013-04-29,0.07449051300070275,10953.038049137162,Buy,RELINFRA
133962,2013-04-15,98.05,136.05,2013-04-29,0.38755736868944424,39740.37007629317,Buy,GRANULES
304466,2013-04-15,351.75,422.95,2013-04-29,0.20241648898365305,11077.592852823156,Buy,SUNTV
